"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300589";"SERVIÇO ENGENHARIA";"EMBOC O, PARA RECEBIMENTO DE CERA MICA, EM ARGAMASSA TRAC O 1:2:8, PREPARO MAN UAL, APLICADO MANUALMENTE EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM A RE A ENTRE 5M2 E 10M2, ESPESSURA DE 10MM, COM EXECUC A O DE TALISCAS. AF_06/2014";"720";"27,17"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300589";"SERVIÇO ENGENHARIA";"EMBOC O, PARA RECEBIMENTO DE CERA MICA, EM ARGAMASSA TRAC O 1:2:8, PREPARO MAN UAL, APLICADO MANUALMENTE EM FACES INTERNAS DE PAREDES, PARA AMBIENTE COM A RE A ENTRE 5M2 E 10M2, ESPESSURA DE 10MM, COM EXECUC A O DE TALISCAS. AF_06/2014";"720";"27,17"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300576";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO NO TETO, COM ROLO PARA TEXTURA ACRI LICA. ARGAMASSA INDUSTRI ALIZADA COM PREPARO MANUAL. AF_06/2014";"40";"8,01"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300576";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO NO TETO, COM ROLO PARA TEXTURA ACRI LICA. ARGAMASSA INDUSTRI ALIZADA COM PREPARO MANUAL. AF_06/2014";"40";"8,01"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300576";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO NO TETO, COM ROLO PARA TEXTURA ACRI LICA. ARGAMASSA INDUSTRI ALIZADA COM PREPARO MANUAL. AF_06/2014";"40";"8,01"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300574";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO NO TETO, COM ROLO PARA TEXTURA ACRI LICA. ARGAMASSA TRAC O 1 :4 E EMULSA O POLIME RICA (ADESIVO) COM PREPARO MANUAL. AF_06/2014";"40";"5,31"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300574";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO NO TETO, COM ROLO PARA TEXTURA ACRI LICA. ARGAMASSA TRAC O 1 :4 E EMULSA O POLIME RICA (ADESIVO) COM PREPARO MANUAL. AF_06/2014";"40";"5,31"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300574";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO NO TETO, COM ROLO PARA TEXTURA ACRI LICA. ARGAMASSA TRAC O 1 :4 E EMULSA O POLIME RICA (ADESIVO) COM PREPARO MANUAL. AF_06/2014";"40";"5,31"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300605";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM TETO DE AMBIENTES DE A REA MAIOR QUE 10M², ESPESSURA DE 1,0CM. AF_06/2014";"10";"26,06"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300605";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM TETO DE AMBIENTES DE A REA MAIOR QUE 10M², ESPESSURA DE 1,0CM. AF_06/2014";"10";"26,06"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300605";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM TETO DE AMBIENTES DE A REA MAIOR QUE 10M², ESPESSURA DE 1,0CM. AF_06/2014";"10";"26,06"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300588";"SERVIÇO ENGENHARIA";"MASSA U NICA, PARA RECEBIMENTO DE PINTURA, EM ARGAMASSA TRAC O 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM FACES INTERNAS DE PAREDES, ESPESSURA DE 10MM, COM EXECUC A O DE TALISCAS. AF_06/2014";"16";"29,00"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300588";"SERVIÇO ENGENHARIA";"MASSA U NICA, PARA RECEBIMENTO DE PINTURA, EM ARGAMASSA TRAC O 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM FACES INTERNAS DE PAREDES, ESPESSURA DE 10MM, COM EXECUC A O DE TALISCAS. AF_06/2014";"16";"29,00"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300588";"SERVIÇO ENGENHARIA";"MASSA U NICA, PARA RECEBIMENTO DE PINTURA, EM ARGAMASSA TRAC O 1:2:8, PREPARO MANUAL, APLICADA MANUALMENTE EM FACES INTERNAS DE PAREDES, ESPESSURA DE 10MM, COM EXECUC A O DE TALISCAS. AF_06/2014";"16";"29,00"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300598";"SERVIÇO ENGENHARIA";"REVESTIMENTO CERA MICO PARA PAREDES INTERNAS COM PLACAS TIPO ESMALTADA PADRA O POPULAR DE DIMENSO ES 20X20 CM, ARGAMASSA TIPO AC I, APLICADAS EM AMBIENTES D E A REA MAIOR QUE 5 M2 NA ALTURA INTEIRA DAS PAREDES. AF_06/2014";"10";"51,10"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300598";"SERVIÇO ENGENHARIA";"REVESTIMENTO CERA MICO PARA PAREDES INTERNAS COM PLACAS TIPO ESMALTADA PADRA O POPULAR DE DIMENSO ES 20X20 CM, ARGAMASSA TIPO AC I, APLICADAS EM AMBIENTES D E A REA MAIOR QUE 5 M2 NA ALTURA INTEIRA DAS PAREDES. AF_06/2014";"10";"51,10"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300598";"SERVIÇO ENGENHARIA";"REVESTIMENTO CERA MICO PARA PAREDES INTERNAS COM PLACAS TIPO ESMALTADA PADRA O POPULAR DE DIMENSO ES 20X20 CM, ARGAMASSA TIPO AC I, APLICADAS EM AMBIENTES D E A REA MAIOR QUE 5 M2 NA ALTURA INTEIRA DAS PAREDES. AF_06/2014";"10";"51,10"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300579";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM TETO DE AMBIENTES DE A REA MAIOR QUE 10M², ESPESSURA DE 0,5CM. AF_06/2014";"20";"16,85"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300579";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM TETO DE AMBIENTES DE A REA MAIOR QUE 10M², ESPESSURA DE 0,5CM. AF_06/2014";"20";"16,85"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300579";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM TETO DE AMBIENTES DE A REA MAIOR QUE 10M², ESPESSURA DE 0,5CM. AF_06/2014";"20";"16,85"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300584";"SERVIÇO ENGENHARIA";"MASSA U NICA, PARA RECEBIMENTO DE PINTURA, EM ARGAMASSA INDUSTRIALIZADA, PREPA RO MECA NICO, APLICADO COM EQUIPAMENTO DE MISTURA E PROJEC A O DE 1,5 M3/H DE ARGAMASSA EM FACES INTERNAS DE PAREDES, ESPESSURA DE 20MM, COM EXECUC A O DE T ALISCAS. AF_06/2014";"10";"65,93"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300584";"SERVIÇO ENGENHARIA";"MASSA U NICA, PARA RECEBIMENTO DE PINTURA, EM ARGAMASSA INDUSTRIALIZADA, PREPA RO MECA NICO, APLICADO COM EQUIPAMENTO DE MISTURA E PROJEC A O DE 1,5 M3/H DE ARGAMASSA EM FACES INTERNAS DE PAREDES, ESPESSURA DE 20MM, COM EXECUC A O DE T ALISCAS. AF_06/2014";"10";"65,93"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300584";"SERVIÇO ENGENHARIA";"MASSA U NICA, PARA RECEBIMENTO DE PINTURA, EM ARGAMASSA INDUSTRIALIZADA, PREPA RO MECA NICO, APLICADO COM EQUIPAMENTO DE MISTURA E PROJEC A O DE 1,5 M3/H DE ARGAMASSA EM FACES INTERNAS DE PAREDES, ESPESSURA DE 20MM, COM EXECUC A O DE T ALISCAS. AF_06/2014";"10";"65,93"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300601";"SERVIÇO ENGENHARIA";"PEITORIL EM MARMORE BRANCO, LARGURA DE 15CM, ASSENTADO COM ARGAMASSA TRACO 1:4 (CIMENTO E AREIA MEDIA), PREPARO MANUAL DA ARGAMASSA";"10";"107,55"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300601";"SERVIÇO ENGENHARIA";"PEITORIL EM MARMORE BRANCO, LARGURA DE 15CM, ASSENTADO COM ARGAMASSA TRACO 1:4 (CIMENTO E AREIA MEDIA), PREPARO MANUAL DA ARGAMASSA";"10";"107,55"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300601";"SERVIÇO ENGENHARIA";"PEITORIL EM MARMORE BRANCO, LARGURA DE 15CM, ASSENTADO COM ARGAMASSA TRACO 1:4 (CIMENTO E AREIA MEDIA), PREPARO MANUAL DA ARGAMASSA";"10";"107,55"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300568";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO EM ALVENARIAS E ESTRUTURAS DE CONCRETO INTERNAS, COM ROLO PA RA TEXTURA ACRI LICA. ARGAMASSA TRAC O 1:4 E EMULSA O POLIME RICA (ADESIVO) C OM PREPARO MANUAL. AF_06/2014";"40";"5,13"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300568";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO EM ALVENARIAS E ESTRUTURAS DE CONCRETO INTERNAS, COM ROLO PA RA TEXTURA ACRI LICA. ARGAMASSA TRAC O 1:4 E EMULSA O POLIME RICA (ADESIVO) C OM PREPARO MANUAL. AF_06/2014";"40";"5,13"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300568";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO EM ALVENARIAS E ESTRUTURAS DE CONCRETO INTERNAS, COM ROLO PA RA TEXTURA ACRI LICA. ARGAMASSA TRAC O 1:4 E EMULSA O POLIME RICA (ADESIVO) C OM PREPARO MANUAL. AF_06/2014";"40";"5,13"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300619";"SERVIÇO ENGENHARIA";"APLICAC A O DE GESSO PROJETADO COM EQUIPAMENTO DE PROJEC A O EM PAREDES DE AMB IENTES DE A REA ENTRE 5M² E 10M², DESEMPENADO (SEM TALISCAS), ESPESSURA DE 0,5 CM. AF_06/2014";"10";"20,52"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300619";"SERVIÇO ENGENHARIA";"APLICAC A O DE GESSO PROJETADO COM EQUIPAMENTO DE PROJEC A O EM PAREDES DE AMB IENTES DE A REA ENTRE 5M² E 10M², DESEMPENADO (SEM TALISCAS), ESPESSURA DE 0,5 CM. AF_06/2014";"10";"20,52"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300619";"SERVIÇO ENGENHARIA";"APLICAC A O DE GESSO PROJETADO COM EQUIPAMENTO DE PROJEC A O EM PAREDES DE AMB IENTES DE A REA ENTRE 5M² E 10M², DESEMPENADO (SEM TALISCAS), ESPESSURA DE 0,5 CM. AF_06/2014";"10";"20,52"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300610";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM PAREDES DE AMBIENTES DE A REA ENTRE 5M² E 10M², ESPESSURA DE 1,0CM. AF_06/2014";"10";"29,88"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300610";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM PAREDES DE AMBIENTES DE A REA ENTRE 5M² E 10M², ESPESSURA DE 1,0CM. AF_06/2014";"10";"29,88"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300610";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM PAREDES DE AMBIENTES DE A REA ENTRE 5M² E 10M², ESPESSURA DE 1,0CM. AF_06/2014";"10";"29,88"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300566";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO SOMENTE EM ESTRUTURAS DE CONCRETO EM ALVENARIAS INTERNAS, CO M DESEMPENADEIRA DENTADA. ARGAMASSA INDUSTRIALIZADA COM PREPARO MANUAL. AF_06/ 2014";"760";"14,20"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300566";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO SOMENTE EM ESTRUTURAS DE CONCRETO EM ALVENARIAS INTERNAS, CO M DESEMPENADEIRA DENTADA. ARGAMASSA INDUSTRIALIZADA COM PREPARO MANUAL. AF_06/ 2014";"760";"14,20"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300566";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO SOMENTE EM ESTRUTURAS DE CONCRETO EM ALVENARIAS INTERNAS, CO M DESEMPENADEIRA DENTADA. ARGAMASSA INDUSTRIALIZADA COM PREPARO MANUAL. AF_06/ 2014";"760";"14,20"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300595";"SERVIÇO ENGENHARIA";"(COMPOSIC A O REPRESENTATIVA) DO SERVIC O DE REVESTIMENTO CERA MICO PARA AMBIE NTES DE A REAS MOLHADAS, MEIA PAREDE OU PAREDE INTEIRA, COM PLACAS TIPO ESMALT ADA EXTRA, DIMENSO ES 20X20 CM, PARA EDIFICAC A O HABITACIONAL MULTIFAMILIAR ( PRE DIO). AF_11/2014";"10";"59,74"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300595";"SERVIÇO ENGENHARIA";"(COMPOSIC A O REPRESENTATIVA) DO SERVIC O DE REVESTIMENTO CERA MICO PARA AMBIE NTES DE A REAS MOLHADAS, MEIA PAREDE OU PAREDE INTEIRA, COM PLACAS TIPO ESMALT ADA EXTRA, DIMENSO ES 20X20 CM, PARA EDIFICAC A O HABITACIONAL MULTIFAMILIAR ( PRE DIO). AF_11/2014";"10";"59,74"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300595";"SERVIÇO ENGENHARIA";"(COMPOSIC A O REPRESENTATIVA) DO SERVIC O DE REVESTIMENTO CERA MICO PARA AMBIE NTES DE A REAS MOLHADAS, MEIA PAREDE OU PAREDE INTEIRA, COM PLACAS TIPO ESMALT ADA EXTRA, DIMENSO ES 20X20 CM, PARA EDIFICAC A O HABITACIONAL MULTIFAMILIAR ( PRE DIO). AF_11/2014";"10";"59,74"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300604";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM TETO DE AMBIENTES DE A REA MENOR QUE 5M², ESPESSURA DE 0,5CM. AF_06/2014";"10";"33,40"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300604";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM TETO DE AMBIENTES DE A REA MENOR QUE 5M², ESPESSURA DE 0,5CM. AF_06/2014";"10";"33,40"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300604";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM TETO DE AMBIENTES DE A REA MENOR QUE 5M², ESPESSURA DE 0,5CM. AF_06/2014";"10";"33,40"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300606";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM TETO DE AMBIENTES DE A REA ENTRE 5M² E 10M², ESPESSURA DE 1,0CM. AF_06/2014";"10";"36,58"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300606";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM TETO DE AMBIENTES DE A REA ENTRE 5M² E 10M², ESPESSURA DE 1,0CM. AF_06/2014";"10";"36,58"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300606";"SERVIÇO ENGENHARIA";"APLICAC A O MANUAL DE GESSO DESEMPENADO (SEM TALISCAS) EM TETO DE AMBIENTES DE A REA ENTRE 5M² E 10M², ESPESSURA DE 1,0CM. AF_06/2014";"10";"36,58"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300573";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO EM ALVENARIAS E ESTRUTURAS DE CONCRETO INTERNAS, COM COLHER DE PEDREIRO. ARGAMASSA TRAC O 1:3 COM PREPARO EM BETONEIRA 400L. AF_06/2014";"40";"4,58"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300573";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO EM ALVENARIAS E ESTRUTURAS DE CONCRETO INTERNAS, COM COLHER DE PEDREIRO. ARGAMASSA TRAC O 1:3 COM PREPARO EM BETONEIRA 400L. AF_06/2014";"40";"4,58"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300573";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO EM ALVENARIAS E ESTRUTURAS DE CONCRETO INTERNAS, COM COLHER DE PEDREIRO. ARGAMASSA TRAC O 1:3 COM PREPARO EM BETONEIRA 400L. AF_06/2014";"40";"4,58"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300596";"SERVIÇO ENGENHARIA";"(COMPOSIC A O REPRESENTATIVA) DO SERVIC O DE REVESTIMENTO CERA MICO PARA PARED ES INTERNAS, MEIA OU PAREDE INTEIRA, PLACAS TIPO ESMALTADA EXTRA DE 20X20 CM, PARA EDIFICAC O ES HABITACIONAIS UNIFAMILIAR (CASAS) E EDIFICAC O ES PU BLICAS PADRA O. AF_11/2014";"20";"59,74"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300596";"SERVIÇO ENGENHARIA";"(COMPOSIC A O REPRESENTATIVA) DO SERVIC O DE REVESTIMENTO CERA MICO PARA PARED ES INTERNAS, MEIA OU PAREDE INTEIRA, PLACAS TIPO ESMALTADA EXTRA DE 20X20 CM, PARA EDIFICAC O ES HABITACIONAIS UNIFAMILIAR (CASAS) E EDIFICAC O ES PU BLICAS PADRA O. AF_11/2014";"20";"59,74"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300596";"SERVIÇO ENGENHARIA";"(COMPOSIC A O REPRESENTATIVA) DO SERVIC O DE REVESTIMENTO CERA MICO PARA PARED ES INTERNAS, MEIA OU PAREDE INTEIRA, PLACAS TIPO ESMALTADA EXTRA DE 20X20 CM, PARA EDIFICAC O ES HABITACIONAIS UNIFAMILIAR (CASAS) E EDIFICAC O ES PU BLICAS PADRA O. AF_11/2014";"20";"59,74"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300575";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO NO TETO, COM ROLO PARA TEXTURA ACRI LICA. ARGAMASSA TRAC O 1 :4 E EMULSA O POLIME RICA (ADESIVO) COM PREPARO EM BETONEIRA 400L. AF_06/2014";"40";"5,11"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300575";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO NO TETO, COM ROLO PARA TEXTURA ACRI LICA. ARGAMASSA TRAC O 1 :4 E EMULSA O POLIME RICA (ADESIVO) COM PREPARO EM BETONEIRA 400L. AF_06/2014";"40";"5,11"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300575";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO NO TETO, COM ROLO PARA TEXTURA ACRI LICA. ARGAMASSA TRAC O 1 :4 E EMULSA O POLIME RICA (ADESIVO) COM PREPARO EM BETONEIRA 400L. AF_06/2014";"40";"5,11"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300567";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO SOMENTE EM ESTRUTURAS DE CONCRETO EM ALVENARIAS INTERNAS, CO M DESEMPENADEIRA DENTADA. ARGAMASSA INDUSTRIALIZADA COM PREPARO EM MISTURADOR 300 KG. AF_06/2014";"40";"13,26"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300567";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO SOMENTE EM ESTRUTURAS DE CONCRETO EM ALVENARIAS INTERNAS, CO M DESEMPENADEIRA DENTADA. ARGAMASSA INDUSTRIALIZADA COM PREPARO EM MISTURADOR 300 KG. AF_06/2014";"40";"13,26"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300567";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO SOMENTE EM ESTRUTURAS DE CONCRETO EM ALVENARIAS INTERNAS, CO M DESEMPENADEIRA DENTADA. ARGAMASSA INDUSTRIALIZADA COM PREPARO EM MISTURADOR 300 KG. AF_06/2014";"40";"13,26"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300630";"SERVIÇO ENGENHARIA";"ARGAMASSA A BASE DE GESSO, MISTURA E PROJEC A O DE 1,5 M³/H DE ARGAMASSA. AF_ 08/2019";"10";"718,84"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300630";"SERVIÇO ENGENHARIA";"ARGAMASSA A BASE DE GESSO, MISTURA E PROJEC A O DE 1,5 M³/H DE ARGAMASSA. AF_ 08/2019";"10";"718,84"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300630";"SERVIÇO ENGENHARIA";"ARGAMASSA A BASE DE GESSO, MISTURA E PROJEC A O DE 1,5 M³/H DE ARGAMASSA. AF_ 08/2019";"10";"718,84"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300620";"SERVIÇO ENGENHARIA";"APLICAC A O DE GESSO PROJETADO COM EQUIPAMENTO DE PROJEC A O EM PAREDES DE AMB IENTES DE A REA MENOR QUE 5M², DESEMPENADO (SEM TALISCAS), ESPESSURA DE 0,5CM. AF_06/2014";"10";"21,53"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300620";"SERVIÇO ENGENHARIA";"APLICAC A O DE GESSO PROJETADO COM EQUIPAMENTO DE PROJEC A O EM PAREDES DE AMB IENTES DE A REA MENOR QUE 5M², DESEMPENADO (SEM TALISCAS), ESPESSURA DE 0,5CM. AF_06/2014";"10";"21,53"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300620";"SERVIÇO ENGENHARIA";"APLICAC A O DE GESSO PROJETADO COM EQUIPAMENTO DE PROJEC A O EM PAREDES DE AMB IENTES DE A REA MENOR QUE 5M², DESEMPENADO (SEM TALISCAS), ESPESSURA DE 0,5CM. AF_06/2014";"10";"21,53"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300578";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO NO TETO, COM DESEMPENADEIRA DENTADA. ARGAMASSA INDUSTRIALIZA DA COM PREPARO MANUAL. AF_06/2014";"30";"15,28"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300578";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO NO TETO, COM DESEMPENADEIRA DENTADA. ARGAMASSA INDUSTRIALIZA DA COM PREPARO MANUAL. AF_06/2014";"30";"15,28"
"52111";"Comando da Aeronáutica";"120645";"GRUPAMENTO DE APOIO DO GALEAO";"001262025";"1206450500062202300578";"SERVIÇO ENGENHARIA";"CHAPISCO APLICADO NO TETO, COM DESEMPENADEIRA DENTADA. ARGAMASSA INDUSTRIALIZA DA COM PREPARO MANUAL. AF_06/2014";"30";"15,28"
